precinct,age_group,estimate,units
410670373,80 to 84 years,27.999955999999997,People
410670373,85 years and over,9.000149,People
410670373,Under 5 years,22.000226,People
410670374,10 to 14 years,156.010566,People
410670374,15 to 17 years,205.124033,People
410670374,18 and 19 years,22.28024,People
410670374,20 years,115.40868999999999,People
410670374,21 years,18.648319,People
410670374,22 to 24 years,34.415137,People
410670374,25 to 29 years,221.218084,People
410670374,30 to 34 years,424.47494600000005,People
410670374,35 to 39 years,22.453817,People
410670374,40 to 44 years,82.68149,People
410670374,45 to 49 years,460.967087,People
410670374,5 to 9 years,424.019971,People
410670374,50 to 54 years,209.890013,People
410670374,55 to 59 years,190.113663,People
410670374,60 and 61 years,235.908525,People
410670374,62 to 64 years,193.661839,People
410670374,65 and 66 years,128.236732,People
410670374,67 to 69 years,149.994615,People
410670374,70 to 74 years,359.59513,People
410670374,75 to 79 years,196.084943,People
410670374,80 to 84 years,40.795485,People
410670374,85 years and over,176.230222,People
410670374,Under 5 years,204.684886,People
410670375,10 to 14 years,835.105211,People
410670375,15 to 17 years,502.714068,People
410670375,18 and 19 years,0.218761,People
410670375,20 years,293.17554,People
410670375,21 years,50.867473000000004,People
410670375,22 to 24 years,0.05044,People
410670375,25 to 29 years,338.364842,People
410670375,30 to 34 years,759.996327,People
410670375,35 to 39 years,673.496253,People
410670375,40 to 44 years,1020.600697,People
410670375,45 to 49 years,685.538818,People
410670375,5 to 9 years,1059.118964,People
410670375,50 to 54 years,751.47726,People
410670375,55 to 59 years,1020.764456,People
410670375,60 and 61 years,365.28038000000004,People
410670375,62 to 64 years,742.720114,People
410670375,65 and 66 years,123.154755,People
410670375,67 to 69 years,266.67821799999996,People
410670375,70 to 74 years,787.055505,People
410670375,75 to 79 years,308.277528,People
410670375,80 to 84 years,152.759377,People
410670375,85 years and over,146.71831699999998,People
410670375,Under 5 years,496.939914,People
410670376,10 to 14 years,160.882179,People
410670376,15 to 17 years,86.35289300000001,People
410670376,18 and 19 years,26.653512000000003,People
410670376,20 years,14.538348,People
410670376,21 years,25.044319,People
410670376,22 to 24 years,22.401527,People
410670376,25 to 29 years,95.714504,People
410670376,30 to 34 years,151.590559,People
410670376,35 to 39 years,204.434009,People
410670376,40 to 44 years,137.961778,People
410670376,45 to 49 years,114.520204,People
410670376,5 to 9 years,147.783577,People
410670376,50 to 54 years,146.61235200000002,People
410670376,55 to 59 years,200.55523200000002,People
410670376,60 and 61 years,97.466663,People
410670376,62 to 64 years,73.269435,People
410670376,65 and 66 years,21.179639,People
410670376,67 to 69 years,53.065948000000006,People
410670376,70 to 74 years,83.129447,People
410670376,75 to 79 years,38.038949,People
410670376,80 to 84 years,53.419885,People
410670376,85 years and over,17.38788,People
410670376,Under 5 years,149.702665,People
410670377,10 to 14 years,393.789963,People
410670377,15 to 17 years,181.835107,People
410670377,18 and 19 years,62.652106,People
410670377,20 years,19.242345,People
410670377,21 years,61.77382600000001,People
410670377,22 to 24 years,104.828779,People
410670377,25 to 29 years,84.19961500000001,People
410670377,30 to 34 years,112.820339,People
410670377,35 to 39 years,344.73406300000005,People
410670377,40 to 44 years,348.22834,People
410670377,45 to 49 years,309.272942,People
410670377,5 to 9 years,408.872415,People
410670377,50 to 54 years,339.348583,People
410670377,55 to 59 years,189.489184,People
410670377,60 and 61 years,79.58903000000001,People
410670377,62 to 64 years,102.38951300000001,People
410670377,65 and 66 years,40.101601,People
410670377,67 to 69 years,201.29399200000003,People
410670377,70 to 74 years,120.513996,People
410670377,75 to 79 years,135.60937800000002,People
410670377,80 to 84 years,90.51025,People
410670377,85 years and over,80.10086700000001,People
410670377,Under 5 years,178.518482,People
410670378,10 to 14 years,132.531722,People
410670378,15 to 17 years,66.16902400000001,People
410670378,18 and 19 years,24.981161,People
410670378,20 years,31.837237,People
410670378,21 years,6.982515,People
410670378,22 to 24 years,276.458739,People
410670378,25 to 29 years,369.578264,People
410670378,30 to 34 years,252.982115,People
410670378,35 to 39 years,304.246191,People
410670378,40 to 44 years,226.950301,People
410670378,45 to 49 years,352.291195,People
410670378,5 to 9 years,223.403757,People
410670378,50 to 54 years,395.160943,People
410670378,55 to 59 years,219.909065,People
410670378,60 and 61 years,140.495832,People
410670378,62 to 64 years,158.103601,People
410670378,65 and 66 years,107.552352,People
410670378,67 to 69 years,154.669018,People
410670378,70 to 74 years,110.848314,People
410670378,75 to 79 years,162.700614,People
410670378,80 to 84 years,102.226742,People
410670378,85 years and over,42.7635,People
410670378,Under 5 years,239.257963,People
410670379,10 to 14 years,56.056405,People
410670379,15 to 17 years,33.283731,People
410670379,18 and 19 years,47.284007,People
410670379,20 years,15.880491,People
410670379,21 years,15.349637,People
410670379,22 to 24 years,53.791629,People
410670379,25 to 29 years,129.719166,People
410670379,30 to 34 years,161.675792,People
410670379,35 to 39 years,114.455594,People
410670379,40 to 44 years,92.814284,People
410670379,45 to 49 years,112.699232,People
410670379,5 to 9 years,104.272037,People
410670379,50 to 54 years,107.018573,People
410670379,55 to 59 years,65.88237099999999,People
410670379,60 and 61 years,35.487062,People
410670379,62 to 64 years,51.507507,People
410670379,65 and 66 years,34.794784,People
410670379,67 to 69 years,42.167313,People
410670379,70 to 74 years,47.835087,People
410670379,75 to 79 years,29.730103,People
410670379,80 to 84 years,17.890289,People
410670379,85 years and over,17.939834,People
410670379,Under 5 years,95.617811,People
410670380,10 to 14 years,139.13030400000002,People
410670380,15 to 17 years,65.190516,People
410670380,18 and 19 years,24.096842,People
410670380,20 years,20.593320000000002,People
410670380,21 years,17.648494,People
410670380,22 to 24 years,42.451246,People
410670380,25 to 29 years,155.38937099999998,People
410670380,30 to 34 years,117.156846,People
410670380,35 to 39 years,131.145519,People
410670380,40 to 44 years,135.386964,People
410670380,45 to 49 years,132.098395,People
410670380,5 to 9 years,86.48724,People
410670380,50 to 54 years,131.961101,People
410670380,55 to 59 years,103.306862,People
410670380,60 and 61 years,76.880898,People
410670380,62 to 64 years,104.594413,People
410670380,65 and 66 years,44.840549,People
410670380,67 to 69 years,90.961504,People
410670380,70 to 74 years,90.82856500000001,People
410670380,75 to 79 years,47.0027,People
410670380,80 to 84 years,23.015902,People
410670380,85 years and over,18.499181,People
410670380,Under 5 years,78.445594,People
410670381,10 to 14 years,539.771788,People
410670381,15 to 17 years,149.06371600000003,People
410670381,18 and 19 years,44.618217,People
410670381,20 years,0.265486,People
410670381,21 years,42.372618,People
410670381,22 to 24 years,66.60039499999999,People
410670381,25 to 29 years,31.068151,People
410670381,30 to 34 years,102.446382,People
410670381,35 to 39 years,462.902662,People
410670381,40 to 44 years,517.1944950000001,People
410670381,45 to 49 years,447.470363,People
410670381,5 to 9 years,484.052493,People
410670381,50 to 54 years,384.794821,People
410670381,55 to 59 years,232.72192400000003,People
410670381,60 and 61 years,101.007397,People
410670381,62 to 64 years,105.72753300000001,People
410670381,65 and 66 years,36.996018,People
410670381,67 to 69 years,14.238698,People
410670381,70 to 74 years,19.236154000000003,People
410670381,75 to 79 years,46.771209000000006,People
410670381,80 to 84 years,38.643202,People
410670381,85 years and over,14.504425,People
410670381,Under 5 years,185.42735000000002,People
410670382,10 to 14 years,129.191067,People
410670382,15 to 17 years,95.819609,People
410670382,18 and 19 years,39.158384,People
410670382,20 years,10.946612,People
410670382,21 years,40.152371,People
410670382,22 to 24 years,40.338295,People
410670382,25 to 29 years,132.414805,People
410670382,30 to 34 years,135.25244,People
410670382,35 to 39 years,168.779746,People
410670382,40 to 44 years,115.450634,People
410670382,45 to 49 years,139.289754,People
410670382,5 to 9 years,113.263705,People
410670382,50 to 54 years,83.661199,People
410670382,55 to 59 years,61.554610000000004,People
410670382,60 and 61 years,46.563459,People
410670382,62 to 64 years,32.97045,People
410670382,65 and 66 years,35.022056,People
410670382,67 to 69 years,22.205318000000002,People
410670382,70 to 74 years,14.151677,People
410670382,75 to 79 years,18.715711,People
410670382,80 to 84 years,9.883657,People
410670382,85 years and over,0.581705,People
410670382,Under 5 years,180.850567,People
410670383,10 to 14 years,207.89996299999999,People
410670383,15 to 17 years,63.734880999999994,People
410670383,18 and 19 years,38.449943999999995,People
410670383,20 years,2.814457,People
410670383,21 years,7.625855,People
410670383,22 to 24 years,37.955281,People
410670383,25 to 29 years,59.04681899999999,People
410670383,30 to 34 years,58.057818,People
410670383,35 to 39 years,105.280451,People
410670383,40 to 44 years,228.307378,People
410670383,45 to 49 years,136.786103,People
410670383,5 to 9 years,38.359587999999995,People
410670383,50 to 54 years,58.913898999999994,People
410670383,55 to 59 years,142.154855,People
410670383,60 and 61 years,34.486936,People
410670383,62 to 64 years,107.578751,People
410670383,65 and 66 years,58.332527999999996,People
410670383,67 to 69 years,75.83874999999999,People
410670383,70 to 74 years,58.665115,People
410670383,75 to 79 years,99.53490099999999,People
410670383,80 to 84 years,32.176674999999996,People
410670383,85 years and over,51.701474,People
410670383,Under 5 years,63.870084999999996,People
410670384,10 to 14 years,94.374562,People
410670384,15 to 17 years,34.085173000000005,People
410670384,18 and 19 years,54.824933,People
410670384,20 years,15.181099000000001,People
410670384,21 years,8.986748,People
410670384,22 to 24 years,44.820341000000006,People
410670384,25 to 29 years,149.17352,People
410670384,30 to 34 years,113.750646,People
410670384,35 to 39 years,109.80126700000001,People
410670384,40 to 44 years,68.223273,People
410670384,45 to 49 years,81.861236,People
410670384,5 to 9 years,37.616379,People
410670384,50 to 54 years,74.821253,People
410670384,55 to 59 years,92.819316,People
410670384,60 and 61 years,18.574739,People
410670384,62 to 64 years,80.682376,People
410670384,65 and 66 years,41.19601900000001,People
410670384,67 to 69 years,76.016396,People
410670384,70 to 74 years,45.19837,People
410670384,75 to 79 years,53.93235,People
410670384,80 to 84 years,27.301614,People
410670384,85 years and over,46.698445,People
410670384,Under 5 years,100.66408100000001,People
410670385,10 to 14 years,163.20889400000002,People
410670385,15 to 17 years,92.957898,People
410670385,18 and 19 years,71.579768,People
410670385,20 years,23.336744,People
410670385,21 years,19.374945,People
410670385,22 to 24 years,69.08769,People
410670385,25 to 29 years,342.676296,People
410670385,30 to 34 years,235.666876,People
410670385,35 to 39 years,299.679386,People
410670385,40 to 44 years,210.839967,People
410670385,45 to 49 years,327.811593,People
410670385,5 to 9 years,156.569474,People
410670385,50 to 54 years,197.546776,People
410670385,55 to 59 years,243.887046,People
410670385,60 and 61 years,121.523287,People
410670385,62 to 64 years,146.449039,People
410670385,65 and 66 years,143.995089,People
410670385,67 to 69 years,92.15326400000001,People
410670385,70 to 74 years,135.101191,People
410670385,75 to 79 years,122.512159,People
410670385,80 to 84 years,112.342698,People
410670385,85 years and over,291.842688,People
410670385,Under 5 years,115.87837400000001,People
410670386,10 to 14 years,155.23066599999999,People
410670386,15 to 17 years,109.013257,People
410670386,18 and 19 years,69.022733,People
410670386,20 years,0.179123,People
410670386,21 years,5.8196509999999995,People
410670386,22 to 24 years,50.143125,People
410670386,25 to 29 years,120.11629799999999,People
410670386,30 to 34 years,90.816034,People
410670386,35 to 39 years,183.763256,People
410670386,40 to 44 years,134.360215,People
410670386,45 to 49 years,199.071426,People
410670386,5 to 9 years,157.139557,People
410670386,50 to 54 years,147.550923,People
410670386,55 to 59 years,217.696157,People
410670386,60 and 61 years,103.38658,People
410670386,62 to 64 years,132.998401,People
410670386,65 and 66 years,62.596483,People
410670386,67 to 69 years,60.095512,People
410670386,70 to 74 years,142.899742,People
410670386,75 to 79 years,40.065003,People
410670386,80 to 84 years,71.001568,People
410670386,85 years and over,51.299287,People
410670386,Under 5 years,77.272258,People
